t, ir, imu 
108.94000, -1449440521.44869, -4294887148.00000
108.99000, -1911176384.58332, -4294887948.00000
109.04000, -1034961435.26444, -4294886148.00000
109.09000, -753813462.54689, -4294887948.00000
109.14000, -422341594.09818, -4294885848.00000
109.19000, -142024062.34522, 18958.00000
109.24000, 1361640965.93832, 20788.00000
109.29000, 1932597996.80709, 23072.00000
109.34000, 1123101288.80134, 23446.00000
109.39000, 917977934.20710, 23936.00000
109.44000, 635081380.05982, 24962.00000
109.49000, 391523757.18972, 25010.00000
109.54000, 205247096.68093, 21840.00000
109.59000, 46047246.59030, 17582.00000
109.64000, -77993657.35837, -4294886448.00000
109.69000, -1466733459.46727, -4294885648.00000
109.74000, -1935975336.43501, -4294886648.00000
109.79000, -1046907420.32995, 16998.00000
109.84000, 513475528.59700, -4294885848.00000
109.89000, -51830740.17009, 16948.00000
109.94000, 180925089.80133, 16644.00000
109.99000, 1427266789.87839, 16698.00000
110.04000, 613108820.22829, -4294886448.00000
110.09000, -784472312.72750, -4294887648.00000
110.14000, -1356492376.33016, -4294887148.00000
110.19000, -591211252.15621, -4294885848.00000
110.24000, -409646523.87337, 18788.00000
110.29000, 1125011754.84705, 23048.00000
110.34000, 1724034153.43890, 26470.00000
110.39000, 927008062.91161, 28778.00000
110.44000, 742356290.99163, 26358.00000
110.49000, 476865457.28352, 23338.00000
110.54000, 250499725.46182, 21132.00000
110.59000, 80944525.62068, -4294885848.00000
110.64000, -1355932879.42242, -4294886448.00000
110.69000, -1864426896.99400, -4294885648.00000
110.74000, -1009199518.72996, 16660.00000
110.79000, 522683745.73351, 18480.00000
110.84000, 1227696692.39623, 17466.00000
110.89000, 547918062.41704, -4294885648.00000
110.94000, -849278228.62798, -4294885848.00000
110.99000, -1431885235.43080, -4294886448.00000
111.04000, -652179701.95695, -4294885648.00000
111.09000, -466574789.86744, -4294888148.00000
111.14000, -217943559.76718, -4294887448.00000
111.19000, -10898373.82582, -4294886448.00000
111.24000, 135603525.86275, 21256.00000
111.29000, 1546593673.55106, 24080.00000
111.34000, 2027965665.51482, 24596.00000
111.39000, 1145089874.75720, 26792.00000
111.44000, 879447971.68715, 26618.00000
111.49000, 547680103.56282, 23984.00000
111.54000, 266449203.73448, 20930.00000
111.59000, 52445496.68597, 18516.00000
111.64000, -125536120.80819, -4294885848.00000
111.69000, -1554050149.37872, -4294886448.00000
111.74000, -2052929206.63681, -4294885648.00000
111.79000, -1184780218.87290, 16662.00000
111.84000, 362776065.65467, 16912.00000
111.89000, 1084945110.53010, -4294886948.00000
111.94000, -870183260.45707, -4294886948.00000
111.99000, -1354790388.63518, -4294886948.00000
112.04000, -583142147.15827, -4294887148.00000
112.09000, -426928918.14417, -4294886448.00000
112.14000, -178671655.59836, 18272.00000
112.19000, 1312247477.08697, 21400.00000
112.24000, 1852900771.80975, 25546.00000
112.29000, 1030043329.94604, 26922.00000
112.34000, 813735014.86948, 25880.00000
112.39000, 524388638.85495, 22280.00000
112.44000, 278609785.87492, 20088.00000
112.49000, 93296319.09031, 17330.00000
112.54000, -62099013.09803, -4294885648.00000
112.59000, -1473662787.88589, -4294885648.00000
112.64000, -1960655092.32511, -4294885348.00000
112.69000, -1085106984.29927, 17080.00000
112.74000, 465937417.58075, 16720.00000
112.79000, 1188253988.68056, 16786.00000
112.84000, 524041308.71227, 16932.00000
112.89000, 434097530.52909, -4294885648.00000
112.94000, -1030690159.80248, -4294887648.00000
112.99000, -1576805247.61941, -4294885848.00000
113.04000, -741615282.30937, 17274.00000
113.09000, 761407030.24545, 21066.00000
113.14000, 1440007943.92778, 25840.00000
113.19000, 734142175.67437, 28044.00000
113.24000, 604997213.82744, 26004.00000
113.29000, 397660570.25947, 23750.00000
113.34000, 218145788.81485, 21196.00000
113.39000, 87501229.09104, 18172.00000
113.44000, -24033502.95416, 16784.00000
113.49000, -108210873.36889, 17690.00000
113.54000, -170604004.79597, 17660.00000
113.59000, -214037558.52429, 17256.00000
113.64000, -240870517.64295, 17584.00000
113.69000, -253829495.60031, -4294885648.00000
113.74000, -1548802063.32617, -4294888948.00000
113.79000, -1940455083.68465, -4294887648.00000
113.84000, -989024876.57650, -4294887648.00000
