t, ir, imu 
51.73000, -3.32910, -4422.00000
51.78000, -0.68438, -1474.00000
51.83000, 2.05374, 48.00000
51.88000, 3.57542, -1070.00000
51.93000, 3.37990, -1892.00000
51.98000, 1.63888, -526.00000
52.03000, -1.16300, -1148.00000
52.08000, -1.84703, -1366.00000
52.13000, 0.63373, 2756.00000
52.18000, 2.20413, -1734.00000
52.23000, 1.14752, -5924.00000
52.28000, 0.12443, -3470.00000
52.33000, 0.05112, 304.00000
52.38000, -0.23384, -1288.00000
52.43000, -0.35578, -1812.00000
52.48000, 0.00377, -3306.00000
52.53000, -0.20004, -1696.00000
52.58000, -0.28032, -1362.00000
52.63000, 1.19493, -2962.00000
52.68000, 2.79740, -3172.00000
52.73000, 0.84467, -1410.00000
52.78000, -4.11494, -1166.00000
52.83000, -4.40932, -1054.00000
52.88000, 1.81201, -1858.00000
52.93000, 6.17663, 44.00000
52.98000, 4.72963, -2284.00000
53.03000, 1.33086, -4250.00000
53.08000, -0.53895, -2486.00000
53.13000, -0.77464, 3462.00000
53.18000, -0.86666, 880.00000
53.23000, -1.48670, -2180.00000
53.28000, -1.85359, -1440.00000
53.33000, -1.70586, -1526.00000
53.38000, -1.54976, -1532.00000
53.43000, -1.10722, -3052.00000
53.48000, -1.39802, -1486.00000
53.53000, -2.96722, -1480.00000
53.58000, -2.90130, -672.00000
53.63000, -0.26309, -1734.00000
53.68000, 1.40181, -5254.00000
53.73000, 0.00852, -246.00000
53.78000, -0.86095, 2454.00000
53.83000, 0.88563, -804.00000
53.88000, 1.52181, -3026.00000
53.93000, 0.86211, -786.00000
53.98000, 1.89993, -2276.00000
54.03000, 3.39332, -2386.00000
54.08000, 3.33969, -2862.00000
54.13000, 2.15112, -2008.00000
54.18000, 1.06652, -1814.00000
54.23000, 0.59392, -2602.00000
54.28000, 0.24305, -2256.00000
54.33000, -0.02512, -3474.00000
54.38000, -0.14518, -3234.00000
54.43000, -0.79194, -842.00000
54.48000, -1.77641, -1842.00000
54.53000, -1.91905, -3404.00000
54.58000, -2.30797, -2462.00000
54.63000, -3.79593, -610.00000
54.68000, -3.01517, -2938.00000
54.73000, 0.89008, -4344.00000
54.78000, 3.76299, -2684.00000
54.83000, 3.81055, -1490.00000
54.88000, 2.57786, -2454.00000
54.93000, 0.71200, -1830.00000
54.98000, -1.41722, -1376.00000
55.03000, -1.78753, -2900.00000
55.08000, -0.06976, -3456.00000
55.13000, 1.17773, -1526.00000
55.18000, 0.69037, -2366.00000
55.23000, -0.70912, -1616.00000
55.28000, -1.89694, -3690.00000
55.33000, -1.86282, -2274.00000
55.38000, -0.75747, -2294.00000
55.43000, -1.04522, -3162.00000
55.48000, -3.91934, -2486.00000
55.53000, -5.02098, -2546.00000
55.58000, -1.17009, -1384.00000
55.63000, 3.27411, -1650.00000
55.68000, 3.89029, -1806.00000
55.73000, 2.00022, -2324.00000
55.78000, 0.68334, -3296.00000
55.83000, 1.06855, -3840.00000
55.88000, 1.24434, -1068.00000
55.93000, -0.88583, -614.00000
55.98000, -2.81521, -2464.00000
56.03000, -1.64096, -3652.00000
56.08000, 1.10435, -3814.00000
56.13000, 2.13262, -2138.00000
56.18000, 0.62414, -2080.00000
56.23000, 0.00627, -1390.00000
56.28000, 1.97864, -2664.00000
56.33000, 3.21779, -1696.00000
56.38000, 1.90739, -1870.00000
56.43000, 0.26446, -570.00000
56.48000, -0.01891, -1212.00000
56.53000, -0.15651, -5080.00000
56.58000, -1.32593, -2526.00000
56.63000, -2.56679, -528.00000
56.68000, -2.75020, 18.00000
56.73000, -1.61600, -1218.00000
56.78000, -0.08381, -2632.00000
56.83000, -0.05200, -964.00000
56.88000, -1.27498, -2234.00000
56.93000, -1.99393, -3128.00000
56.98000, -2.14029, -2056.00000
57.03000, -0.82781, -2262.00000
57.08000, 2.51923, -1020.00000
57.13000, 3.66753, -352.00000
57.18000, 0.48322, -3798.00000
57.23000, -1.51673, -3784.00000
57.28000, 0.71238, -2844.00000
57.33000, 1.77283, 294.00000
57.38000, -1.28068, -1776.00000
57.43000, -2.57627, -2824.00000
57.48000, 0.84677, -2168.00000
57.53000, 3.68098, -2378.00000
57.58000, 3.47495, -3354.00000
57.63000, 2.87561, -1992.00000
57.68000, 2.79364, -2582.00000
57.73000, 0.85971, -1826.00000
57.78000, -4.28537, -542.00000
57.83000, -7.13944, -3918.00000
57.88000, -2.33306, -4934.00000
57.93000, 4.48553, -1654.00000
57.98000, 5.35733, 110.00000
58.03000, 1.92371, -1480.00000
58.08000, -0.05497, -3150.00000
58.13000, 0.23757, -3604.00000
58.18000, 0.35932, -2526.00000
58.23000, -0.24924, -2488.00000
58.28000, -0.71344, -1842.00000
58.33000, -2.79726, -2552.00000
58.38000, -7.11799, -2928.00000
58.43000, -6.61601, -2184.00000
58.48000, 0.81724, -3730.00000
58.53000, 5.61880, -3930.00000
58.58000, 3.69277, -2206.00000
58.63000, 0.44033, 876.00000
58.68000, -0.85484, -1544.00000
58.73000, -1.21607, -2516.00000
58.78000, -1.16491, -3984.00000
58.83000, -0.16665, -2930.00000
58.88000, 1.18781, -934.00000
58.93000, 1.35876, -3158.00000
58.98000, 0.18405, -2958.00000
59.03000, -0.45125, -3300.00000
59.08000, -0.11474, -1992.00000
59.13000, -0.33874, -3070.00000
59.18000, -0.82613, -4068.00000
59.23000, -0.42289, -416.00000
59.28000, -0.24733, -2108.00000
59.33000, -1.51887, -3278.00000
59.38000, -2.25000, -3330.00000
59.43000, -0.24506, -2456.00000
59.48000, 2.60173, -2446.00000
59.53000, 3.25417, -2204.00000
59.58000, 1.88995, -2284.00000
59.63000, 0.63012, -2902.00000
59.68000, 0.38540, -3994.00000
59.73000, 0.23339, -2934.00000
59.78000, -0.85091, -3074.00000
59.83000, -1.81175, -5906.00000
59.88000, -0.80281, -2648.00000
59.93000, 0.85769, -42.00000
59.98000, 0.58169, -2036.00000
60.03000, -1.02155, -3566.00000
60.08000, -1.77717, -3604.00000
60.13000, -1.20108, -3364.00000
60.18000, -0.09888, -4200.00000
60.23000, 1.16237, -3748.00000
60.28000, 2.26165, -4034.00000
60.33000, 2.69291, -4878.00000
60.38000, 0.97525, -5396.00000
60.43000, -3.41211, -1952.00000
60.48000, -5.69835, -1040.00000
60.53000, -3.03605, -3298.00000
60.58000, 0.99605, -4048.00000
60.63000, 3.44712, -3570.00000
60.68000, 3.65641, -3842.00000
60.73000, 2.03683, -4312.00000
60.78000, 0.24408, -3122.00000
60.83000, -0.10700, -2582.00000
60.88000, 0.49267, -3664.00000
60.93000, -0.05438, -3868.00000
60.98000, -1.65698, -3446.00000
61.03000, -2.91862, -3246.00000
61.08000, -3.60682, -2998.00000
61.13000, -2.62132, -2420.00000
61.18000, -1.05921, -3030.00000
61.23000, -1.75629, -3474.00000
61.28000, -1.80183, -3948.00000
61.33000, 1.85731, -3500.00000
61.38000, 4.78080, -3388.00000
61.43000, 1.71562, -2770.00000
61.48000, -3.14798, -3074.00000
61.53000, -1.26343, -3414.00000
61.58000, 5.05367, -3366.00000
61.63000, 7.54790, -3230.00000
61.68000, 5.42718, -2782.00000
61.73000, 2.28465, -2778.00000
61.78000, 0.50272, -3540.00000
61.83000, 0.46400, -3864.00000
61.88000, 0.62280, -3248.00000
61.93000, -0.04640, -3184.00000
61.98000, -1.10469, -3102.00000
62.03000, -1.69326, -3016.00000
62.08000, -1.29792, -3086.00000
62.13000, -0.88843, -3330.00000
62.18000, -1.18430, -3166.00000
62.23000, -1.13178, -2854.00000
62.28000, -0.66633, -3100.00000
62.33000, -1.73797, -3206.00000
