t, ir, imu 
92.36000, -0.22415, 1028.00000
92.41000, 1.92254, 240.00000
92.46000, 1.69016, -916.00000
92.51000, -0.54785, -1282.00000
92.56000, -3.91613, -78.00000
92.61000, -7.15648, -348.00000
92.66000, -6.18088, -1688.00000
92.71000, -0.18137, -4642.00000
92.76000, 4.20261, -4496.00000
92.81000, 3.11043, -8298.00000
92.86000, 0.53130, -4414.00000
92.91000, 0.35220, -3424.00000
92.96000, 0.58753, -9164.00000
93.01000, -1.28601, -13066.00000
93.06000, -2.21583, -12638.00000
93.11000, 0.33331, -15802.00000
93.16000, 3.05931, -15108.00000
93.21000, 2.54110, -16978.00000
93.26000, -0.00897, -15110.00000
93.31000, -1.07572, -16228.00000
93.36000, -0.01639, -16450.00000
93.41000, 1.51691, -16486.00000
93.46000, 2.72484, -17218.00000
93.51000, 3.02336, -16900.00000
93.56000, 2.47791, -18490.00000
93.61000, 1.71650, -17932.00000
93.66000, 0.15152, -17400.00000
93.71000, -2.66470, -17602.00000
93.76000, -4.11302, -13904.00000
93.81000, -1.79637, -15860.00000
93.86000, 0.33275, -17598.00000
93.91000, -1.93709, -13446.00000
93.96000, -3.49337, -13450.00000
94.01000, 0.36593, -11314.00000
94.06000, 4.49196, -7952.00000
94.11000, 4.27012, -6488.00000
94.16000, 1.87977, -1262.00000
94.21000, 0.89459, -5240.00000
94.26000, 1.55213, -1860.00000
94.31000, 0.94685, -1838.00000
94.36000, -1.28553, 1640.00000
94.41000, -1.53086, 2018.00000
94.46000, 0.71113, 3104.00000
94.51000, 1.65201, 3692.00000
94.56000, 0.10148, 4154.00000
94.61000, -2.73712, 4536.00000
94.66000, -5.91240, 4590.00000
94.71000, -5.99049, 4144.00000
94.76000, -1.69498, 3498.00000
94.81000, 2.31110, 4310.00000
94.86000, 2.98426, 4596.00000
94.91000, 1.75619, 5220.00000
94.96000, 0.48676, 5994.00000
95.01000, -0.24888, 5042.00000
95.06000, -0.61634, 4018.00000
95.11000, -0.87163, 1626.00000
95.16000, -1.24935, 42.00000
95.21000, -1.41547, 682.00000
95.26000, -0.07662, -1050.00000
95.31000, 2.02275, -878.00000
95.36000, 2.44100, -1586.00000
95.41000, 1.40604, -3742.00000
95.46000, 0.45683, -6116.00000
95.51000, -0.20936, -8244.00000
95.56000, -0.93032, -11146.00000
95.61000, -1.84066, -11146.00000
95.66000, -2.31360, -12118.00000
95.71000, -2.07240, -10990.00000
95.76000, -1.84039, -16412.00000
95.81000, -0.36426, -15526.00000
95.86000, 2.67609, -17104.00000
95.91000, 3.80140, -16526.00000
95.96000, 1.97194, -17704.00000
96.01000, 0.22999, -16510.00000
96.06000, 0.43017, -18868.00000
96.11000, 1.23801, -18130.00000
96.16000, 1.18180, -19292.00000
96.21000, 0.70426, -17286.00000
96.26000, 0.12800, -18188.00000
96.31000, -1.05237, -16806.00000
96.36000, -2.08561, -17884.00000
96.41000, -1.48158, -16136.00000
96.46000, -0.11485, -16262.00000
96.51000, -0.17383, -18426.00000
96.56000, -1.11547, -15270.00000
96.61000, -1.02242, -16444.00000
96.66000, 0.00735, -16824.00000
96.71000, 0.09191, -10992.00000
96.76000, -1.58652, -15470.00000
96.81000, -2.39538, -9084.00000
96.86000, -0.29075, -9904.00000
96.91000, 2.44126, -4234.00000
96.96000, 3.36343, -1996.00000
97.01000, 2.98740, -3564.00000
97.06000, 2.45276, -2420.00000
97.11000, 1.69613, -3570.00000
97.16000, 0.23839, -1350.00000
97.21000, -1.81957, 866.00000
97.26000, -3.15341, 892.00000
97.31000, -2.14992, 630.00000
97.36000, 0.31474, 480.00000
97.41000, 1.76886, 1166.00000
97.46000, 1.46688, 1274.00000
97.51000, -0.17535, 1050.00000
97.56000, -2.30739, 1184.00000
97.61000, -2.63319, 906.00000
97.66000, -0.60496, 1218.00000
97.71000, 0.77664, 866.00000
97.76000, 0.25006, 840.00000
97.81000, -0.16048, 1064.00000
97.86000, 0.50580, 962.00000
97.91000, 1.19743, 688.00000
97.96000, 0.95709, 540.00000
98.01000, -0.03940, 698.00000
98.06000, -0.57512, 790.00000
98.11000, 0.13028, 762.00000
98.16000, -0.88762, 408.00000
98.21000, -6.20028, 552.00000
98.26000, -8.81362, 856.00000
98.31000, -2.24143, 826.00000
